BUSINESS_SUB_GROUP_NM,PRODUCT_LINE_CD,PLATFORM_NM,MODEL_NM,PRODUCT_MODEL_NR,PART_DN,STD_PRICE_USD_AM,PART_NR,UNRESTRICTED_QT,EXTRACT_TS
HPS Printers,IR,WOLVERINE,HP Neverstop Laser 1001nw,5HG80A,HP Neverstop Laser 1001nw Printer:CH,"109,32",5HG80A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
HPS Printers,IR,WOLVERINE,HP Neverstop Laser 1001nw,5HG80A,HP Neverstop Laser 1001nw Printer:EUR,"110,21",5HG80A#B19,7,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
HPS Printers,IR,WOLVERINE,HP Neverstop Laser 1001nw,5HG80A,HP Neverstop Laser 1001nw Printer:DK,"110,63",5HG80A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
HPS Printers,IR,WOLVERINE,WOLVERINE DM,5HG80-0,BOX UNIT-MAIN,"2,98",5HG80-00906,95,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
HPS Printers,IR,WOLVERINE,WOLVERINE DM,5HG74V,HP Neverstop Laser 1000n EMU2 Printer:EU,"108,73",5HG74V#B19,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
HPS Printers,IR,WOLVERINE,HP Neverstop Laser 1000n,5HG74A,HP Neverstop Laser 1000n Printer:EU,"107,11",5HG74A#B19,10,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
HPS Printers,IR,WOLVERINE,HP Neverstop Laser 1000n,5HG74A,HP Neverstop Laser 1000n Printer:IL,"109,08",5HG74A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
HPS Printers,IR,WOLVERINE,WOLVERINE DM,5HG74-0,BOX UNIT-MAIN,"2,98",5HG74-00905,100,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
HPS Printers,IR,,,5HG74-0,LABEL,"0,01",5HG74-00002,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM90A,HP Color LJ Mgd MFP E77428dn+ Prntr:CH,"1315,57",5FM90A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM90A,HP Color LJ Mgd MFP E77428dn+ Prntr:EU,"0,01",5FM90A#B19,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM90A,HP Color LJ Mgd MFP E77428dn+ Prntr:ME,"1315,22",5FM90A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM90A,HP Color LJ Mgd MFP E77428dn+ Prntr:ZA,"1315,77",5FM90A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM90A,HP Color LJ Mgd MFP E77428dn+ Prntr:DK,"1316,59",5FM90A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM90A,HP Color LJ Mgd MFP E77428dn+ Prntr:IL,"1341,01",5FM90A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM89A,HP Color LJ Mgd MFP E77422dn+ Prntr:CH,"1315,57",5FM89A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM89A,HP Color LJ Mgd MFP E77422dn+ Prntr:EU,"0,01",5FM89A#B19,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM89A,HP Color LJ Mgd MFP E77422dn+ Prntr:ME,"1315,22",5FM89A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM89A,HP Color LJ Mgd MFP E77422dn+ Prntr:ZA,"1315,77",5FM89A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM89A,HP Color LJ Mgd MFP E77422dn+ Prntr:DK,"1316,59",5FM89A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5FM89A,HP Color LJ Mgd MFP E77422dn+ Prntr:IL,"1341,01",5FM89A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM86A,HP LJ Mgd MFP E72430dn+ Prntr:CH,"943,49",5FM86A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM86A,HP LJ Mgd MFP E72430dn+ Prntr:EU,"0,01",5FM86A#B19,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM86A,HP LJ Mgd MFP E72430dn+ Prntr:ME,"943,14",5FM86A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM86A,HP LJ Mgd MFP E72430dn+ Prntr:ZA,"943,69",5FM86A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM86A,HP LJ Mgd MFP E72430dn+ Prntr:DK,"944,51",5FM86A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM86A,HP LJ Mgd MFP E72430dn+ Prntr:IL,"968,93",5FM86A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM85A,HP LJ Mgd MFP E72425dn+ Prntr:CH,"943,49",5FM85A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM85A,HP LJ Mgd MFP E72425dn+ Prntr:EU,"0,01",5FM85A#B19,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM85A,HP LJ Mgd MFP E72425dn+ Prntr:ME,"943,14",5FM85A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM85A,HP LJ Mgd MFP E72425dn+ Prntr:ZA,"943,69",5FM85A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM85A,HP LJ Mgd MFP E72425dn+ Prntr:DK,"944,51",5FM85A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5FM85A,HP LJ Mgd MFP E72425dn+ Prntr:IL,"968,93",5FM85A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87660DU,5FM82A,HP Color LJ Mgd MFP E87660du+ Prntr:CH,"1744,47",5FM82A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87660DU,5FM82A,HP Color LJ Mgd MFP E87660du+ Prntr:EU,"1744,32",5FM82A#B19,1,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87660DU,5FM82A,HP Color LJ Mgd MFP E87660du+ Prntr:ME,"1744,12",5FM82A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87660DU,5FM82A,HP Color LJ Mgd MFP E87660du+ Prntr:ZA,"1744,67",5FM82A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87660DU,5FM82A,HP Color LJ Mgd MFP E87660du+ Prntr:DK,"1745,49",5FM82A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87660DU,5FM82A,HP Color LJ Mgd MFP E87660du+ Prntr:IL,"1769,91",5FM82A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87650DU,5FM81A,HP Color LJ Mgd MFP E87650du+ Prntr:CH,"1744,47",5FM81A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87650DU,5FM81A,HP Color LJ Mgd MFP E87650du+ Prntr:EU,"1744,32",5FM81A#B19,54,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87650DU,5FM81A,HP Color LJ Mgd MFP E87650du+ Prntr:ME,"1744,12",5FM81A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87650DU,5FM81A,HP Color LJ Mgd MFP E87650du+ Prntr:ZA,"1744,67",5FM81A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87650DU,5FM81A,HP Color LJ Mgd MFP E87650du+ Prntr:DK,"1745,49",5FM81A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87650DU,5FM81A,HP Color LJ Mgd MFP E87650du+ Prntr:IL,"1769,91",5FM81A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87640DU,5FM80A,HP Color LJ Mgd MFP E87640du+ Prntr:CH,"1744,47",5FM80A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87640DU,5FM80A,HP Color LJ Mgd MFP E87640du+ Prntr:EU,"1744,32",5FM80A#B19,5,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87640DU,5FM80A,HP Color LJ Mgd MFP E87640du+ Prntr:ME,"1744,12",5FM80A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87640DU,5FM80A,HP Color LJ Mgd MFP E87640du+ Prntr:ZA,"1744,67",5FM80A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87640DU,5FM80A,HP Color LJ Mgd MFP E87640du+ Prntr:DK,"1745,49",5FM80A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E87640DU,5FM80A,HP Color LJ Mgd MFP E87640du+ Prntr:IL,"1769,91",5FM80A#ABT,5,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82560DU,5FM78A,HP LJ Managed MFP E82560du+ Prntr:CH,"1347,46",5FM78A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82560DU,5FM78A,HP LJ Managed MFP E82560du+ Prntr:EU,"1347,31",5FM78A#B19,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82560DU,5FM78A,HP LJ Managed MFP E82560du+ Prntr:ME,"1347,11",5FM78A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82560DU,5FM78A,HP LJ Managed MFP E82560du+ Prntr:ZA,"1347,66",5FM78A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82560DU,5FM78A,HP LJ Managed MFP E82560du+ Prntr:DK,"1348,48",5FM78A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82560DU,5FM78A,HP LJ Managed MFP E82560du+ Prntr:IL,"1372,9",5FM78A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82550DU,5FM77A,HP LJ Managed MFP E82550du+ Prntr:CH,"1347,46",5FM77A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82550DU,5FM77A,HP LJ Managed MFP E82550du+ Prntr:EU,"1347,31",5FM77A#B19,3,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82550DU,5FM77A,HP LJ Managed MFP E82550du+ Prntr:ME,"1347,11",5FM77A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82550DU,5FM77A,HP LJ Managed MFP E82550du+ Prntr:ZA,"1347,66",5FM77A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82550DU,5FM77A,HP LJ Managed MFP E82550du+ Prntr:DK,"1348,48",5FM77A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82550DU,5FM77A,HP LJ Managed MFP E82550du+ Prntr:IL,"1372,9",5FM77A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82540DU,5FM76A,HP LJ Managed MFP E82540du+ Prntr:CH,"1347,46",5FM76A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82540DU,5FM76A,HP LJ Managed MFP E82540du+ Prntr:EU,"1347,31",5FM76A#B19,6,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82540DU,5FM76A,HP LJ Managed MFP E82540du+ Prntr:ME,"1347,11",5FM76A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82540DU,5FM76A,HP LJ Managed MFP E82540du+ Prntr:ZA,"1347,66",5FM76A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82540DU,5FM76A,HP LJ Managed MFP E82540du+ Prntr:DK,"1348,48",5FM76A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,DIAMOND LITE,HP LASERJET MFP E82540DU,5FM76A,HP LJ Managed MFP E82540du+ Prntr:IL,"1372,9",5FM76A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,,5CM79A,HP Color LaserJet Mngd MFP E77428dn Lic,0,5CM79A,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,,5CM78A,HP Color LaserJet Mngd MFP E77422dn Lic,0,5CM78A,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,AGATE,HP COLOR LASERJET MFP E77422DV,5CM77A,HP Color LJ Mgd MFP E77422dv Prntr:CH,"1208,7",5CM77A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,AGATE,HP COLOR LASERJET MFP E77422DV,5CM77A,HP Color LJ Mgd MFP E77422dv Prntr:EU,"1208,55",5CM77A#B19,223,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,AGATE,HP COLOR LASERJET MFP E77422DV,5CM77A,HP Color LJ Mgd MFP E77422dv Prntr:ME,"1208,35",5CM77A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,AGATE,HP COLOR LASERJET MFP E77422DV,5CM77A,HP Color LJ Mgd MFP E77422dv Prntr:ZA,"1208,9",5CM77A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,AGATE,HP COLOR LASERJET MFP E77422DV,5CM77A,HP Color LJ Mgd MFP E77422dv Prntr:DK,"1209,72",5CM77A#ABY,5,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,AGATE,HP COLOR LASERJET MFP E77422DV,5CM77A,HP Color LJ Mgd MFP E77422dv Prntr:IL,"1234,14",5CM77A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,,5CM76-9,Flyer-Regulatory EMEA ABT,"25,25",5CM76-90912,50,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5CM75A,HP Color LJ Mngd MFP Generic Prntr:CH,"1315,57",5CM75A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,AGATE,AGATE,5CM75A,HP Color LJ Mngd MFP Generic Prntr:EU,"1315,42",5CM75A#B19,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5CM75A,HP Color LJ Mngd MFP Generic Prntr:ME,"1315,22",5CM75A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5CM75A,HP Color LJ Mngd MFP Generic Prntr:ZA,"1315,77",5CM75A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5CM75A,HP Color LJ Mngd MFP Generic Prntr:DK,"1316,59",5CM75A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,AGATE,5CM75A,HP Color LJ Mngd MFP Generic Prntr:IL,"1341,01",5CM75A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,,5CM72A,HP LaserJet Mngd MFP E72430dn Lic,0,5CM72A,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,,5CM71A,HP LaserJet Mngd MFP E72425dn Lic,0,5CM71A,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,ONYX,HP LASERJET MFP E72425DV,5CM70A,HP LJ Managed MFP E72425dv Prntr:CH,"849,5",5CM70A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,ONYX,HP LASERJET MFP E72425DV,5CM70A,HP LJ Managed MFP E72425dv Prntr:EU,"849,35",5CM70A#B19,230,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,ONYX,HP LASERJET MFP E72425DV,5CM70A,HP LJ Managed MFP E72425dv Prntr:ME,"849,15",5CM70A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,ONYX,HP LASERJET MFP E72425DV,5CM70A,HP LJ Managed MFP E72425dv Prntr:ZA,"849,7",5CM70A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,ONYX,HP LASERJET MFP E72425DV,5CM70A,HP LJ Managed MFP E72425dv Prntr:DK,"850,52",5CM70A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,ONYX,HP LASERJET MFP E72425DV,5CM70A,HP LJ Managed MFP E72425dv Prntr:IL,"874,94",5CM70A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,,5CM69-9,Flyer-Regulatory EMEA ABT,"25,25",5CM69-90912,100,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5CM68A,HP LJ Mgd MFP Generic Prntr:CH,"943,49",5CM68A#BAZ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,ONYX,ONYX,5CM68A,HP LJ Mgd MFP Generic Prntr:EU,"943,34",5CM68A#B19,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5CM68A,HP LJ Mgd MFP Generic Prntr:ME,"943,14",5CM68A#B13,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5CM68A,HP LJ Mgd MFP Generic Prntr:ZA,"943,69",5CM68A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5CM68A,HP LJ Mgd MFP Generic Prntr:DK,"944,51",5CM68A#ABY,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,ONYX,5CM68A,HP LJ Mgd MFP Generic Prntr:IL,"968,93",5CM68A#ABT,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE SPEED,HP LASERJET MFP E87660DU,5CM66A,HP Color LaserJet Mgd MFP E87660du Lic,0,5CM66A,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE SPEED,HP LASERJET MFP E87650DU,5CM65A,HP Color LaserJet Mgd MFP E87650du Lic,0,5CM65A,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE SPEED,HP LASERJET MFP E87640DU,5CM64A,HP Color LaserJet Mgd MFP E87640du Lic,0,5CM64A,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,,5CM64-9,Flyer- Regulatory EMEA ABT HE,"25,25",5CM64-90925,78,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,,5CM64-9,Guide-Install Hardware EMEA ABT,1,5CM64-90909,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,,,5CM64-9,Flyer-Regulatory EMEA ABT,1,5CM64-90903,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E876DU,5CM63A,HP Color LJ Mngd MFP Generic Prntr:CH,"1744,47",5CM63A#BAZ,5,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E876DU,5CM63A,HP Color LJ Mngd MFP Generic Prntr:EU,"1744,32",5CM63A#B19,52,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E876DU,5CM63A,HP Color LJ Mngd MFP Generic Prntr:ME,"1744,12",5CM63A#B13,6,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
OPS Printers,G8,RUBY LITE,HP LASERJET MFP E876DU,5CM63A,HP Color LJ Mngd MFP Generic Prntr:ZA,"1744,67",5CM63A#ACQ,0,Sun 21-Feb 21:08 PST | Mon 22-Feb 05:08 CET | Mon 22-Feb 11:08 SGT
